Site_no,DateTime,Value
65909,3008,0.388
65909,3009,0.388
65909,3010,0.386
65909,3011,0.371
65909,3024,0.352
65909,3013,0.353
65909,3014,0.362
65909,3015,0.357
65909,3016,0.350
65909,3017,0.347
65909,3018,0.344
65909,3019,0.344
65909,3020,0.347
65909,3021,0.354
65909,3022,0.357
65909,3023,0.363
