Site_no,DateTime,Value
65909,11/01/2024 11:00:00 AM,0.300
65909,11/01/2024 12:00:00 PM,0.290
65909,11/01/2024 1:00:00 PM,0.288
65909,11/01/2024 2:00:00 PM,0.290
65909,11/01/2024 3:00:00 PM,0.294
65909,11/01/2024 4:00:00 PM,0.280
65909,11/01/2024 5:00:00 PM,0.280
65909,11/01/2024 6:00:00 PM,0.282
65909,11/01/2024 7:00:00 PM,0.282
65909,11/01/2024 8:00:00 PM,0.282
65909,11/01/2024 9:00:00 PM,0.281
65909,11/01/2024 10:00:00 PM,0.300
65909,11/01/2024 11:00:00 PM,0.286
65909,12/01/2024 12:00:00 AM,0.296
65909,12/01/2024 1:00:00 AM,0.298
65909,12/01/2024 2:00:00 AM,0.313
65909,12/01/2024 3:00:00 AM,0.310
65909,12/01/2024 4:00:00 AM,0.312
65909,12/01/2024 5:00:00 AM,0.311
65909,12/01/2024 6:00:00 AM,0.312
65909,12/01/2024 7:00:00 AM,0.311
65909,12/01/2024 8:00:00 AM,0.299
65909,12/01/2024 9:00:00 AM,0.300
65909,12/01/2024 10:00:00 AM,0.299
65909,12/01/2024 11:00:00 AM,0.293
65909,12/01/2024 12:00:00 PM,0.288
65909,12/01/2024 1:00:00 PM,0.295
65909,12/01/2024 2:00:00 PM,0.295
65909,12/01/2024 3:00:00 PM,0.298
65909,12/01/2024 4:00:00 PM,0.295
65909,12/01/2024 5:00:00 PM,0.283
65909,12/01/2024 6:00:00 PM,0.277
65909,12/01/2024 7:00:00 PM,0.278
65909,12/01/2024 8:00:00 PM,0.293
65909,12/01/2024 9:00:00 PM,0.298
65909,12/01/2024 10:00:00 PM,0.297
65909,12/01/2024 11:00:00 PM,0.299
65909,13/01/2024 12:00:00 AM,0.301
65909,13/01/2024 1:00:00 AM,0.301
65909,13/01/2024 2:00:00 AM,0.301
65909,13/01/2024 3:00:00 AM,0.302
65909,13/01/2024 4:00:00 AM,0.302
65909,13/01/2024 5:00:00 AM,0.301
65909,13/01/2024 6:00:00 AM,0.304
65909,13/01/2024 7:00:00 AM,0.302
65909,13/01/2024 8:00:00 AM,0.302
65909,13/01/2024 9:00:00 AM,0.292
65909,13/01/2024 10:00:00 AM,0.287
65909,13/01/2024 11:00:00 AM,0.284
65909,13/01/2024 12:00:00 PM,0.282
65909,13/01/2024 1:00:00 PM,0.286
65909,13/01/2024 2:00:00 PM,0.282
65909,13/01/2024 3:00:00 PM,0.272
65909,13/01/2024 4:00:00 PM,0.271
65909,13/01/2024 5:00:00 PM,0.273
65909,13/01/2024 6:00:00 PM,0.249
65909,13/01/2024 7:00:00 PM,0.242
65909,13/01/2024 8:00:00 PM,0.249
65909,13/01/2024 9:00:00 PM,0.265
65909,13/01/2024 10:00:00 PM,0.252
65909,13/01/2024 11:00:00 PM,0.263
65909,14/01/2024 12:00:00 AM,0.255
65909,14/01/2024 1:00:00 AM,0.275
65909,14/01/2024 2:00:00 AM,0.277
65909,14/01/2024 3:00:00 AM,0.278
65909,14/01/2024 4:00:00 AM,0.281
65909,14/01/2024 5:00:00 AM,0.280
65909,14/01/2024 6:00:00 AM,0.274
65909,14/01/2024 7:00:00 AM,0.274
65909,14/01/2024 8:00:00 AM,0.263
65909,14/01/2024 9:00:00 AM,0.250
65909,14/01/2024 10:00:00 AM,0.260
65909,14/01/2024 11:00:00 AM,0.252
65909,14/01/2024 12:00:00 PM,0.246
65909,14/01/2024 1:00:00 PM,0.248
65909,14/01/2024 2:00:00 PM,0.242
65909,14/01/2024 3:00:00 PM,0.247
65909,14/01/2024 4:00:00 PM,0.240
65909,14/01/2024 5:00:00 PM,0.244
65909,14/01/2024 6:00:00 PM,0.242
65909,14/01/2024 7:00:00 PM,0.236
65909,14/01/2024 8:00:00 PM,0.247
65909,14/01/2024 9:00:00 PM,0.233
65909,14/01/2024 10:00:00 PM,0.239
65909,14/01/2024 11:00:00 PM,0.238
65909,15/01/2024 12:00:00 AM,0.241
65909,15/01/2024 1:00:00 AM,0.257
65909,15/01/2024 2:00:00 AM,0.262
65909,15/01/2024 3:00:00 AM,0.263
65909,15/01/2024 4:00:00 AM,0.260
65909,15/01/2024 5:00:00 AM,0.264
65909,15/01/2024 6:00:00 AM,0.268
65909,15/01/2024 7:00:00 AM,0.267
65909,15/01/2024 8:00:00 AM,0.263
65909,15/01/2024 9:00:00 AM,0.260
65909,15/01/2024 10:00:00 AM,0.259
65909,15/01/2024 11:00:00 AM,0.262
65909,15/01/2024 12:00:00 PM,0.260
65909,15/01/2024 1:00:00 PM,0.261
65909,15/01/2024 2:00:00 PM,0.263
65909,15/01/2024 3:00:00 PM,0.268
65909,15/01/2024 4:00:00 PM,0.268
65909,15/01/2024 5:00:00 PM,0.268
65909,15/01/2024 6:00:00 PM,0.267
65909,15/01/2024 7:00:00 PM,0.268
65909,15/01/2024 8:00:00 PM,0.268
65909,15/01/2024 9:00:00 PM,0.268
65909,15/01/2024 10:00:00 PM,0.269
65909,15/01/2024 11:00:00 PM,0.268
65909,16/01/2024 12:00:00 AM,0.268
65909,16/01/2024 1:00:00 AM,0.268
65909,16/01/2024 2:00:00 AM,0.267
65909,16/01/2024 3:00:00 AM,0.271
65909,16/01/2024 4:00:00 AM,0.271
65909,16/01/2024 5:00:00 AM,0.271
65909,16/01/2024 6:00:00 AM,0.272
65909,16/01/2024 7:00:00 AM,0.272
65909,16/01/2024 8:00:00 AM,0.274
65909,16/01/2024 9:00:00 AM,0.273
65909,16/01/2024 10:00:00 AM,0.268
65909,16/01/2024 11:00:00 AM,0.267
65909,16/01/2024 12:00:00 PM,0.266
65909,16/01/2024 1:00:00 PM,0.265
65909,16/01/2024 2:00:00 PM,0.270
65909,16/01/2024 3:00:00 PM,0.266
65909,16/01/2024 4:00:00 PM,0.263
65909,16/01/2024 5:00:00 PM,0.261
65909,16/01/2024 6:00:00 PM,0.255
65909,16/01/2024 7:00:00 PM,0.256
65909,16/01/2024 8:00:00 PM,0.258
65909,16/01/2024 9:00:00 PM,0.261
65909,16/01/2024 10:00:00 PM,0.263
65909,16/01/2024 11:00:00 PM,0.265
65909,17/01/2024 12:00:00 AM,0.266
65909,17/01/2024 1:00:00 AM,0.266
65909,17/01/2024 2:00:00 AM,0.268
65909,17/01/2024 3:00:00 AM,0.268
65909,17/01/2024 4:00:00 AM,0.268
65909,17/01/2024 5:00:00 AM,0.269
65909,17/01/2024 6:00:00 AM,0.271
65909,17/01/2024 7:00:00 AM,0.270
65909,17/01/2024 8:00:00 AM,0.274
65909,17/01/2024 9:00:00 AM,0.270
65909,17/01/2024 10:00:00 AM,0.272
65909,17/01/2024 11:00:00 AM,0.271
65909,17/01/2024 12:00:00 PM,0.266
65909,17/01/2024 1:00:00 PM,0.263
65909,17/01/2024 2:00:00 PM,0.263
65909,17/01/2024 3:00:00 PM,0.257
65909,17/01/2024 4:00:00 PM,0.253
65909,17/01/2024 5:00:00 PM,0.246
65909,17/01/2024 6:00:00 PM,0.248
65909,17/01/2024 7:00:00 PM,0.248
65909,17/01/2024 8:00:00 PM,0.249
65909,17/01/2024 9:00:00 PM,0.253
65909,17/01/2024 10:00:00 PM,0.255
65909,17/01/2024 11:00:00 PM,0.259
65909,18/01/2024 12:00:00 AM,0.261
65909,18/01/2024 1:00:00 AM,0.263
65909,18/01/2024 2:00:00 AM,0.264
65909,18/01/2024 3:00:00 AM,0.265
65909,18/01/2024 4:00:00 AM,0.264
65909,18/01/2024 5:00:00 AM,0.265
65909,18/01/2024 6:00:00 AM,0.266
65909,18/01/2024 7:00:00 AM,0.270
65909,18/01/2024 8:00:00 AM,0.277
65909,18/01/2024 9:00:00 AM,0.277
65909,18/01/2024 10:00:00 AM,0.277
65909,18/01/2024 11:00:00 AM,0.275
65909,18/01/2024 12:00:00 PM,0.272
65909,18/01/2024 1:00:00 PM,0.280
65909,18/01/2024 2:00:00 PM,0.278
65909,18/01/2024 3:00:00 PM,0.271
65909,18/01/2024 4:00:00 PM,0.272
65909,18/01/2024 5:00:00 PM,0.278
65909,18/01/2024 6:00:00 PM,0.274
65909,18/01/2024 7:00:00 PM,0.270
65909,18/01/2024 8:00:00 PM,0.268
65909,18/01/2024 9:00:00 PM,0.269
65909,18/01/2024 10:00:00 PM,0.272
65909,18/01/2024 11:00:00 PM,0.274
65909,19/01/2024 12:00:00 AM,0.276
65909,19/01/2024 1:00:00 AM,0.277
65909,19/01/2024 2:00:00 AM,0.279
65909,19/01/2024 3:00:00 AM,0.277
65909,19/01/2024 4:00:00 AM,0.280
65909,19/01/2024 5:00:00 AM,0.280
65909,19/01/2024 6:00:00 AM,0.280
65909,19/01/2024 7:00:00 AM,0.278
65909,19/01/2024 8:00:00 AM,0.272
65909,19/01/2024 9:00:00 AM,0.263
65909,19/01/2024 10:00:00 AM,0.270
65909,19/01/2024 11:00:00 AM,0.266
65909,19/01/2024 12:00:00 PM,0.262
65909,19/01/2024 1:00:00 PM,0.247
65909,19/01/2024 2:00:00 PM,0.257
65909,19/01/2024 3:00:00 PM,0.252
65909,19/01/2024 4:00:00 PM,0.253
65909,19/01/2024 5:00:00 PM,0.249
65909,19/01/2024 6:00:00 PM,0.241
65909,19/01/2024 7:00:00 PM,0.246
65909,19/01/2024 8:00:00 PM,0.246
65909,19/01/2024 9:00:00 PM,0.249
65909,19/01/2024 10:00:00 PM,0.243
65909,19/01/2024 11:00:00 PM,0.256
65909,20/01/2024 12:00:00 AM,0.250
